"doi","test_id","test_name","N","test_p_value","factor","effectsize_id","effectsize_measure","effectsize_value","CI_upper","CI_lower","CI_type","test_name_correct","ES_correct","ES_name_correct","p_vals_correct","Ns_correct","Cis.correct","fully_correct","added_info","added_undectably_wrong_info","missing","double.reported","format_error","problem_reason","done"
"10.1145/3313831.3376772",47,"repeated measures ANOVA on log transformed data",32,">.05","main effect",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",47,"repeated measures ANOVA on log transformed data",32,">.05","main effect",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",47,"repeated measures ANOVA on log transformed data",32,">.05","interaction effect",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",48,"Aligned Rank Transform (ART) based ANOVA main effect",32,"","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",48,"Aligned Rank Transform (ART) based ANOVA main effect",32,"<.0001","main effect",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",48,"Aligned Rank Transform (ART) based ANOVA main effect",32,"<.01","main effect",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",48,"Aligned Rank Transform (ART) based ANOVA main effect",32,"<.001","interaction effect",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",49,"Mann-Whitney U test corrected with Holm's sequential Bonferroni procedure",16,"<.01","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",50,"Mann-Whitney U test corrected with Holm's sequential Bonferroni procedure",16,"<.01","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",51,"Mann-Whitney U test corrected with Holm's sequential Bonferroni procedure",16,"<.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",52,"Mann-Whitney U test corrected with Holm's sequential Bonferroni procedure",16,"<.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",53,"Mann-Whitney U test corrected with Holm's sequential Bonferroni procedure",16,"<.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",54,"Mann-Whitney U test corrected with Holm's sequential Bonferroni procedure",16,">.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",55,"Aligned Rank Transform (ART) based ANOVA main effect",32,"<.0001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",56,"Aligned Rank Transform (ART) based ANOVA main effect",32,"","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",56,"Aligned Rank Transform (ART) based ANOVA main effect",32,"<.0001","main effect",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",56,"Aligned Rank Transform (ART) based ANOVA main effect",32,">.05","main effect",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",56,"Aligned Rank Transform (ART) based ANOVA main effect",32,">.05","interaction effect",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",57,"Mann-Whitney U test corrected with Holm's sequential Bonferroni procedure",16,"<.0001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",58,"Mann-Whitney U test corrected with Holm's sequential Bonferroni procedure",16,"<.0001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",59,"Mann-Whitney U test corrected with Holm's sequential Bonferroni procedure",16,"<.0001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",60,"Mann-Whitney U test corrected with Holm's sequential Bonferroni procedure",16,"<.01","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",61,"Mann-Whitney U test corrected with Holm's sequential Bonferroni procedure",16,"<.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3313831.3376772",62,"Mann-Whitney U test corrected with Holm's sequential Bonferroni procedure",16,"<.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",1,"repeated measure ANOVA",151,"","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",1,"repeated measure ANOVA",151,"<.001","main effect (with Greenhouse-Geisser sphericity correction)",1,"η^2p",".05",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",1,"repeated measure ANOVA",151,".39","main effect",1,"η^2p",".005",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",1,"repeated measure ANOVA",151,".001","interaction effect with control variable",1,"η^2p",".05",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",1,"repeated measure ANOVA",151,".02","interaction effect with control variable",1,"η^2p",".04",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",1,"repeated measure ANOVA",151,"<.001","interaction effect with control variable",1,"η^2p",".09",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",1,"repeated measure ANOVA",151,".03","Interaction effect with control variable",1,"η^2p",".03",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",1,"repeated measure ANOVA",151,".23","interaction effect (with Greenhouse-Geisser correction)",1,"η^2p",".01",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",2,"Correlation",151,">.05","",1,"correlation coefficient","-.004",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",3,"correlation",151,"<.05","",1,"correlation coefficient","-.17",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",4,"correlation",151,"> .05","",1,"correlation coefficient",".14",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",5,"correlation",151,"<.01","",1,"correlation coefficient","-.22",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",6,"correlation",151,">.05","",1,"correlation coefficient",".11",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",7,"correlation",151,"<.01","",1,"correlation coefficient",".21",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",8,"correlation",151,">.05","",1,"correlation coefficient",".01",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",9,"correlation",151,">.05","",1,"correlation coefficient","-.15",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",10,"correlation",151,">.05","",1,"correlation coefficient",".07",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",11,"correlation",151,"<.01","",1,"correlation coefficient",".23",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",12,"correlation",151,"<.01","",1,"correlation coefficient",".44",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",13,"correlation",151,">.05","",1,"correlation coefficient","-.03",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",14,"correlation",151,"<.01","",1,"correlation coefficient",".24",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",15,"correlation",151,"<.05","",1,"correlation coefficient","-.16",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",16,"paired sample t-test",151,".001","",1,"d","0.28",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",17,"paired sample t-test, adjusted through Bonferroni correction",151,"<.001","",1,"d",".38",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",18,"paired sample t-test, adjusted through Bonferroni correction",151,"<.001","",1,"d",".3",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",19,"mediation analysis",151,"","",1,"unstandardized indirect effect coefficient","-7.59",-4.48,-10.94,"95%","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",20,"mediation analysis",151,"","",1,"unstandardized indirect effect coefficient","-8.27",-5.76,-11.12,"95%","","","","","","","","","","","","","",""
"10.1145/3411764.3445109",21,"mediation analysis",151,"","",1,"unstandardized indirect effect coefficient","-9.77",-7.11,-12.64,"95%","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",1,"ANOVA",223,".715","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",2," Chi-squared test",223,".18","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",3,"mixed ANOVA with a Greenhouse-Geisser correction",205,"<.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",3,"mixed ANOVA with a Greenhouse-Geisser correction",205,"<.001","main effect",1,"η^2",".28",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",3,"mixed ANOVA with a Greenhouse-Geisser correction",205,".001","main effect",1,"η^2",".08",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",3,"mixed ANOVA with a Greenhouse-Geisser correction",205,"<.001","interaction effect",1,"η^2",".10",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",4,"paired t-test",68,"0.008","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",5,"paired t-test",68,".041","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",6,"paired t-test",68,">.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",7,"paired t-test",68,"<.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",8,"paired t-test",68,"<.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",9,"paired t-test",68,"<.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",10,"paired t-test",69,"<.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",11,"t-test",137,"<0.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",12,"t-test",137,".001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",13,"t-test",137,".002","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",14,"t-test",137,"<.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",15,"t-test",137,"<.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",16,"t-test",137,"<.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",17,"t-test",136,".646","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",18,"t-test",136,".931","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",19,"t-test",137,".400","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",20,"mixed ANOVA with a Greenhouse-Geisser correction",205,"","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",20,"mixed ANOVA with a Greenhouse-Geisser correction",205,"<.001","main effect",1,"η^2",".269",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",20,"mixed ANOVA with a Greenhouse-Geisser correction",205,"<.001","main effect",1,"η^2",".069",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",20,"mixed ANOVA with a Greenhouse-Geisser correction",205,"<.001","interaction effect",1,"η^2",".069",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",21,"paired t-test",68,"<.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",22,"paired t-test",68,"<.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",23,"paired t-test",68,"<.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",24,"paired t-test",69,"<.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",25,"paired t-test",69,"<.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",26,"paired t-test",69,"<.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",27,"t-test",137,".04","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",28,"t-test",137,".047","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",29,"t-test",137,".003","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",30,"t-test",137,"<.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",31,"t-test",137,"<.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",32,"t-test",137,"<.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",33,"t-test",136,".272","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",34,"t-test",136,".656","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445489",35,"t-test",136,"1.00","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445615",1,"chi-square test",231,"<0.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445615",2,"chi-square test",240,"<0.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",1,"Mann-Whitney U-test",350,"<0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",2,"Mann-Whitney U-test",350,"<0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",3,"Mann-Whitney U-test",350,">0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",4,"Mann-Whitney U-test",350,">0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",5,"Mann-Whitney U-test",350,">0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",6,"Mann-Whitney U-test",350,">0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",7,"Mann-Whitney U-test",350,">0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",8,"Mann-Whitney U-test",350,">0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",9,"Mann-Whitney U-test",350,">0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",10,"Mann-Whitney U-test",350,">0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",11,"Mann-Whitney U-test",350,">0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",12,"Mann-Whitney U-test",350,">0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",13,"Mann-Whitney U-test",350,"<0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",14,"Mann-Whitney U-test",350,"<0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",15,"Mann-Whitney U-test",350,"<0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",16,"Mann-Whitney U-test",350,"<0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",17,"Mann-Whitney U-test",350,"<0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",18,"Mann-Whitney U-test",350,"<0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",19,"Mann-Whitney U-test",350,"<0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",20,"Mann-Whitney U-test",350,"<0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",21,"Mann-Whitney U-test",350,"<0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",22,"Mann-Whitney U-test",350,"<0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",23,"Mann-Whitney U-test",350,">0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",24,"Mann-Whitney U-test",350,">0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",25,"Mann-Whitney U-test",350,">0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",26,"Mann-Whitney U-test",350,">0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",27,"Mann-Whitney U-test",350,">0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",28,"Mann-Whitney U-test",350,"<0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",29,"Mann-Whitney U-test",350,"<0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",30,"Mann-Whitney U-test",350,"<0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",31,"Mann-Whitney U-test",350,"<0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",32,"Mann-Whitney U-test",350,"<0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",33,"Mann-Whitney U-test",350,"<0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",34,"Mann-Whitney U-test",350,"<0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",35,"Mann-Whitney U-test",350,"<0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",36,"Mann-Whitney U-test",350,"<0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",37,"Mann-Whitney U-test",350,">0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",38,"Mann-Whitney U-test",350,">0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",39,"Mann-Whitney U-test",350,">0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",40,"Mann-Whitney U-test",350,">0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",41,"Mann-Whitney U-test",350,">0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3411764.3445742",42,"Mann-Whitney U-test",350,">0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3491102.3501825",1,"Chi-square test",2,"0.55","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3491102.3501825",2,"Fisher's exact test",2,"<0.01","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3491102.3501825",3,"Chi-Squared test",2,"0.01","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3491102.3501825",4,"Chi-Squared Test",2,"<0.01","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3491102.3501825",5,"Mann-Whitney test",2,"0.377","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3491102.3501825",6,"Kruskal-Wallis test",2,"<0.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3491102.3501825",7,"Pearson's correlation",2,"","",1,"r","0.62",,,"","","","","","","","","","","","","","",""
"10.1145/3491102.3501825",8,"two-way ANOVA",2,"","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3491102.3501825",8,"two-way ANOVA",2,"<0.01","main effect",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3491102.3501825",8,"two-way ANOVA",2,"<0.01","main effect",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3491102.3501825",8,"two-way ANOVA",2,"<0.01","interaction effect",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3491102.3501848",1,"ANOVA",1526,"0.737","",1,"η^2p","0.001",,,"","","","","","","","","","","","","","",""
"10.1145/3491102.3501848",2,"ANOVA",1526,"p=0.851","",1,"η^2p","0.001",,,"","","","","","","","","","","","","","",""
"10.1145/3491102.3501848",3,"ANOVA",1526,"0.852","",1,"η^2p","0.001",,,"","","","","","","","","","","","","","",""
"10.1145/3491102.3501848",4,"Levene’s Test of Equality of Error Variances",1526,">0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3491102.3501848",5,"Levene’s Test of Equality of Error Variances",1526,"<0.05","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3491102.3501848",6,"Box’s Test of Equality of Covari-ance Matrices",1526,"p>0.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3491102.3501848",7,"Box’s Test of Equality of Covariance Matrices",1526,">0.001","",1,"","",,,"","","","","","","","","","","","","","",""
"10.1145/3491102.3501848",8,"one-way MANOVA (Wilk's Λ)",1526,"0.630","",1,"η^2p","0.011",,,"","","","","","","","","","","","","","",""
"10.1145/3491102.3501848",9,"one-way MANOVA (Pillai's Trace)",1526,"0.183","",1,"η^2p","0.015",,,"","","","","","","","","","","","","","",""
"10.1145/3491102.3501848",10,"factorial 2 x 2 ANOVA",1526,"","",1,"","",,,"","","","","","","","","","","","","","",""
